id	al_len	cons_fr	gap_fr	fpr30	fpr50	fpr70	tpr30	tpr50	tpr70	tfpr30	tfpr50	tfpr70	pq	tr_len	ols	ols_n	fm	bme	topo	max_dist	mean_dist	fastme	rfd	cd	category
30_PF00076_10	82	0.0244	0.3293	0.0175	0.0330	0.0543	0.0448	0.0807	0.1341	0.0444	0.0770	0.1160	4958631	0.2081	21.8734	9.6583e+00	8.5287	0.007	24714	2.7503	1.5049	2132.0	0.6667	3.1327	bad
30_PF00076_11	73	0.1918	0.0411	0.0214	0.0391	0.0645	0.0423	0.0807	0.1483	0.0361	0.0639	0.1021	2477229	0.2789	12.4060	3.5919e+01	9.9890	0.009	22655	1.3537	0.5877	1937.0	0.6296	2.2019	bad
30_PF00076_12	70	0.1000	0.0429	0.0188	0.0380	0.0654	0.0445	0.0818	0.1419	0.0366	0.0637	0.1024	1749791	0.3177	14.7863	4.0370e+01	11.3569	0.011	22495	1.7959	0.6052	1991.0	0.6667	2.4016	bad
30_PF00076_13	82	0.0854	0.0976	0.0275	0.0497	0.0796	0.0575	0.1067	0.1716	0.0372	0.0658	0.1016	1886465	0.3414	12.4194	3.3442e+01	9.3021	0.011	21799	1.6377	0.6094	2121.0	0.5185	1.8295	bad
30_PF00076_1	71	0.1408	0.0141	0.0310	0.0562	0.0900	0.0559	0.1053	0.1642	0.0336	0.0596	0.0878	1705268	0.3500	14.9091	4.2757e+01	11.2927	0.012	21568	1.1117	0.5905	1890.0	0.4444	1.6637	bad
30_PF00076_2	71	0.1972	0.0704	0.0145	0.0305	0.0538	0.0390	0.0846	0.1573	0.0411	0.0740	0.1275	1749730	0.2864	12.0440	5.6574e+01	10.4702	0.010	22975	1.4682	0.4614	1808.0	0.6296	2.3430	bad
30_PF00076_3	71	0.1972	0.0000	0.0234	0.0427	0.0691	0.0508	0.0992	0.1683	0.0392	0.0735	0.1130	2012593	0.2746	9.3751	3.2547e+01	7.3963	0.009	23523	0.9526	0.5367	2119.0	0.5556	2.1140	bad
30_PF00076_4	70	0.4286	0.0143	0.0142	0.0359	0.0730	0.0481	0.1006	0.1721	0.0389	0.0668	0.1035	1383266	0.2372	21.2261	3.3425e+02	20.5962	0.008	24311	0.6041	0.2520	2139.0	0.4074	1.2438	good
30_PF00076_5	71	0.3099	0.2817	0.0120	0.0323	0.0619	0.0476	0.0982	0.1666	0.0410	0.0826	0.1369	1030890	0.2558	11.6450	2.3167e+02	11.2723	0.009	23898	0.5775	0.2242	2224.0	0.4444	2.2268	bad
30_PF00076_6	75	0.1733	0.0533	0.0165	0.0338	0.0583	0.0426	0.0872	0.1468	0.0407	0.0733	0.1150	3163083	0.2152	9.8261	2.3997e+01	6.8712	0.007	25739	1.2570	0.6399	2244.0	0.4815	1.7287	bad
30_PF00076_7	74	0.0135	0.2973	0.0240	0.0446	0.0726	0.0444	0.0824	0.1392	0.0349	0.0584	0.0854	3380793	0.2456	17.1930	1.6162e+01	7.6481	0.008	24940	2.2317	1.0314	2485.0	0.5556	2.5628	bad
30_PF00076_8	72	0.0972	0.2639	0.0300	0.0555	0.0888	0.0628	0.1088	0.1703	0.0381	0.0640	0.0903	2945246	0.2794	20.2472	2.4941e+01	10.3498	0.009	23896	2.1800	0.9010	2248.0	0.2593	1.5735	n
30_PF00076_9	75	0.0533	0.1200	0.0139	0.0280	0.0495	0.0308	0.0579	0.1040	0.0351	0.0596	0.0909	3298246	0.2231	11.3841	1.9316e+01	7.8344	0.007	23677	1.6449	0.7677	2211.0	0.5185	2.1719	bad
30_PF00081_1	91	0.2527	0.1319	0.0230	0.0422	0.0666	0.0534	0.1047	0.1725	0.0426	0.0768	0.1254	2923632	0.2663	7.6028	2.8204e+01	6.2069	0.009	25553	0.9297	0.5192	2424.0	0.2593	1.1557	good
30_PF00082_1	362	0.1547	0.4365	0.0170	0.0301	0.0476	0.0383	0.0686	0.1128	0.0420	0.0700	0.1095	6709123	0.3338	3.7862	2.3605e+01	3.2309	0.011	24273	0.9136	0.4005	2247.0	0.5185	2.0075	bad
30_PF00091_1	228	0.3991	0.0702	0.0105	0.0210	0.0363	0.0238	0.0463	0.0805	0.0389	0.0663	0.1042	4048633	0.2489	5.3971	9.2005e+01	5.1941	0.008	23459	0.5033	0.2422	2302.0	0.4815	3.2181	bad
30_PF00096_1	27	0.1481	0.2593	0.0383	0.0741	0.1230	0.0713	0.1364	0.2286	0.0319	0.0583	0.0908	958030	0.3402	46.2240	3.6419e+01	20.1573	0.011	18913	2.1428	1.1266	1383.0	0.8889	3.6249	bad
30_PF00097_1	49	0.1429	0.2245	0.0284	0.0547	0.0949	0.0563	0.1063	0.1868	0.0335	0.0582	0.0856	1570496	0.3168	27.4888	3.3327e+01	13.6800	0.011	20441	2.3157	0.9082	1916.0	0.5556	2.1788	bad
30_PF00102_1	491	0.0061	0.9348	0.0183	0.0331	0.0520	0.0347	0.0647	0.1027	0.0355	0.0629	0.0947	13014068	0.3153	9.2140	4.7280e+00	3.0450	0.011	25504	2.1368	1.3960	2440.0	0.1852	1.4199	n
30_PF00106_1	177	0.2486	0.0847	0.0195	0.0351	0.0568	0.0417	0.0780	0.1281	0.0389	0.0658	0.1048	4208314	0.3032	6.8259	4.5813e+01	6.0662	0.010	24430	0.6903	0.3860	2091.0	0.3333	1.8870	n
30_PF00106_2	194	0.1289	0.1753	0.0191	0.0337	0.0533	0.0368	0.0655	0.1035	0.0364	0.0629	0.0919	5782831	0.3337	5.4825	1.4125e+01	4.0754	0.011	24069	1.5184	0.6230	2184.0	0.6296	2.4297	bad
30_PF00106_3	195	0.1333	0.1231	0.0211	0.0377	0.0594	0.0467	0.0903	0.1436	0.0411	0.0732	0.1154	4832986	0.3472	6.5516	1.8956e+01	4.7090	0.012	24229	1.1524	0.5879	2194.0	0.4444	1.9792	bad
30_PF00106_4	223	0.0269	0.3991	0.0198	0.0354	0.0560	0.0369	0.0668	0.1098	0.0350	0.0602	0.0911	5909062	0.3091	7.5155	1.2255e+01	5.1058	0.010	23432	2.4237	0.7831	2160.0	0.4074	1.7446	n
30_PF00106_5	178	0.0730	0.1404	0.0232	0.0422	0.0670	0.0496	0.0905	0.1463	0.0404	0.0681	0.1019	6205946	0.3215	15.3141	1.1957e+01	7.0322	0.011	23790	1.9908	1.1317	2303.0	0.7037	2.7178	bad
30_PF00106_6	226	0.0310	0.3805	0.0215	0.0397	0.0630	0.0490	0.0882	0.1432	0.0400	0.0692	0.1058	8653465	0.3180	15.7011	9.0840e+00	5.2223	0.011	23850	2.9192	1.3147	2255.0	0.4444	2.5248	bad
30_PF00109_1	256	0.3828	0.0977	0.0170	0.0308	0.0496	0.0443	0.0791	0.1257	0.0462	0.0810	0.1231	4148462	0.2647	3.7757	5.2217e+01	3.5173	0.009	25859	0.5625	0.2689	2553.0	0.2222	1.1636	good
30_PF00113_1	299	0.4114	0.0401	0.0179	0.0323	0.0520	0.0301	0.0572	0.0988	0.0317	0.0556	0.0921	5037265	0.3006	5.7988	7.9486e+01	5.4922	0.010	23798	0.5434	0.2701	2215.0	0.3704	1.6856	n
30_PF00117_1	185	0.3784	0.1568	0.0234	0.0418	0.0665	0.0524	0.0965	0.1545	0.0411	0.0722	0.1068	3374821	0.3357	9.5240	8.9451e+01	8.7098	0.011	23661	0.5519	0.3263	2046.0	0.4815	2.1102	bad
30_PF00117_2	251	0.1992	0.1753	0.0174	0.0325	0.0532	0.0355	0.0684	0.1188	0.0372	0.0657	0.1033	6367452	0.3183	5.4049	1.6089e+01	4.0126	0.011	23418	0.8667	0.5796	2296.0	0.4074	1.2475	good
30_PF00117_3	200	0.2750	0.0700	0.0215	0.0391	0.0618	0.0523	0.0933	0.1481	0.0443	0.0748	0.1154	4713784	0.3218	6.9446	3.7057e+01	5.8412	0.011	24134	0.7274	0.4329	2302.0	0.3333	1.0975	good
30_PF00117_4	248	0.1653	0.1976	0.0172	0.0309	0.0483	0.0430	0.0764	0.1223	0.0456	0.0778	0.1190	6813062	0.3220	4.1853	8.1845e+00	2.7504	0.011	25110	1.2779	0.7151	2431.0	0.3333	2.6231	n
30_PF00117_5	213	0.1455	0.3052	0.0183	0.0332	0.0530	0.0440	0.0871	0.1383	0.0433	0.0797	0.1228	5403445	0.3091	4.7928	1.7140e+01	3.8084	0.010	25069	1.0576	0.5288	2324.0	0.5926	2.1846	bad
30_PF00118_1	494	0.2126	0.4879	0.0125	0.0226	0.0363	0.0309	0.0574	0.1009	0.0441	0.0802	0.1316	8232366	0.2921	2.0530	3.2074e+01	1.9382	0.010	25844	0.4418	0.2530	2426.0	0.2222	1.0592	good
30_PF00118_2	525	0.2838	0.2705	0.0113	0.0204	0.0326	0.0254	0.0466	0.0756	0.0399	0.0727	0.1190	9693117	0.2785	2.0588	3.0762e+01	1.9573	0.009	25601	0.4048	0.2587	2321.0	0.2593	1.3493	good
30_PF00118_3	504	0.3016	0.3075	0.0122	0.0219	0.0352	0.0286	0.0538	0.0867	0.0438	0.0802	0.1214	11691449	0.2666	2.7592	2.8110e+01	2.5058	0.009	25789	0.5159	0.3133	2355.0	0.3333	1.3871	n
30_PF00118_4	517	0.3810	0.1238	0.0108	0.0200	0.0319	0.0280	0.0520	0.0894	0.0455	0.0824	0.1336	8498065	0.2697	2.0103	3.3738e+01	1.9156	0.009	25814	0.4562	0.2441	2379.0	0.2593	1.1100	good
30_PF00118_5	511	0.1996	0.5538	0.0125	0.0225	0.0362	0.0361	0.0629	0.1006	0.0496	0.0862	0.1328	8973626	0.2828	2.8459	3.8073e+01	2.6969	0.009	25509	0.4491	0.2734	2426.0	0.1852	1.2177	good
30_PF00118_6	547	0.3473	0.0951	0.0115	0.0205	0.0334	0.0330	0.0586	0.0925	0.0489	0.0871	0.1359	10854588	0.2661	2.3507	2.4398e+01	2.1915	0.009	24825	0.5445	0.3104	2284.0	0.4444	1.8377	bad
30_PF00118_7	577	0.2721	0.1872	0.0106	0.0190	0.0298	0.0270	0.0519	0.0880	0.0478	0.0853	0.1375	10432310	0.2715	1.5494	1.6472e+01	1.4287	0.009	26461	0.5089	0.3067	2341.0	0.1481	1.1626	good
30_PF00118_8	556	0.0899	0.7194	0.0118	0.0211	0.0341	0.0245	0.0461	0.0783	0.0380	0.0684	0.1133	12661952	0.2955	2.1897	1.2249e+01	1.8755	0.010	25238	0.6774	0.4228	2285.0	0.2593	1.6781	n
30_PF00118_9	527	0.4820	0.0398	0.0125	0.0227	0.0367	0.0329	0.0596	0.1051	0.0466	0.0805	0.1324	8315549	0.2848	2.4747	4.8323e+01	2.3840	0.009	24891	0.3606	0.2263	2206.0	0.4815	1.6160	bad
30_PF00122_1	295	0.2203	0.3763	0.0161	0.0290	0.0457	0.0339	0.0630	0.0999	0.0396	0.0677	0.1026	7857872	0.2938	4.0211	1.7215e+01	3.2767	0.010	25892	0.8574	0.4833	2371.0	0.2222	1.5432	n
30_PF00122_2	303	0.1980	0.1914	0.0145	0.0265	0.0427	0.0408	0.0740	0.1197	0.0496	0.0863	0.1348	7780903	0.3070	3.9974	1.2111e+01	3.0961	0.010	25076	0.9924	0.5745	2298.0	0.4444	2.0505	bad
30_PF00122_3	276	0.2210	0.4710	0.0195	0.0363	0.0585	0.0479	0.0913	0.1552	0.0440	0.0781	0.1220	3325216	0.3177	6.5334	9.8917e+01	6.2497	0.011	23228	0.7013	0.2570	2060.0	0.4444	2.3099	bad
30_PF00122_4	310	0.1710	0.2645	0.0165	0.0297	0.0473	0.0336	0.0591	0.0966	0.0377	0.0640	0.0972	8794379	0.3101	5.1073	1.4220e+01	3.6268	0.010	24739	0.9803	0.5993	2299.0	0.3333	1.3772	n
30_PF00122_5	317	0.2524	0.2587	0.0159	0.0285	0.0449	0.0359	0.0675	0.1106	0.0425	0.0735	0.1125	11046388	0.3047	3.3364	1.2934e+01	2.6193	0.010	24478	0.7756	0.5079	2432.0	0.2963	1.0817	good
30_PF00122_6	482	0.1224	0.5747	0.0190	0.0346	0.0570	0.0506	0.0977	0.1650	0.0482	0.0841	0.1382	14551265	0.3221	8.3575	1.5496e+01	5.5434	0.011	24268	1.2755	0.7344	2252.0	0.2963	1.6252	n
30_PF00122_7	265	0.2868	0.1962	0.0169	0.0301	0.0485	0.0347	0.0634	0.1042	0.0385	0.0652	0.1007	5904385	0.3102	4.3087	3.3099e+01	3.7515	0.010	23732	0.6561	0.3608	2233.0	0.2963	1.7792	n
30_PF00125_1	70	0.8286	0.0000	0.0000	0.0022	0.0765	0.0000	0.0186	0.1930	0.0000	0.0137	0.0951	433523	0.1954	11.9513	3.7306e+03	11.9002	0.007	21738	0.1556	0.0566	1580.0	0.7037	3.2800	bad
30_PF00125_2	74	0.7162	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1460	0.0000	0.0000	0.0927	320500	0.2348	23.2439	6.0273e+03	23.1669	0.008	15021	0.1713	0.0621	1008.0	0.7778	5.2226	bad
30_PF00125_3	71	0.6479	0.0000	0.0020	0.0098	0.0620	0.0154	0.1171	0.1486	0.0181	0.0943	0.1482	497503	0.2224	11.3335	1.3747e+03	11.2548	0.007	23043	0.2240	0.0908	2030.0	0.5926	2.2345	bad
30_PF00125_4	75	0.8267	0.0000	0.0000	0.0000	0.0043	0.0000	0.1171	0.2563	0.0000	0.0933	0.6337	423707	0.1817	2.8894	1.0768e+03	2.8736	0.006	22443	0.1494	0.0518	1167.0	0.7778	4.6101	bad
30_PF00134_1	153	0.0915	0.3791	0.0227	0.0425	0.0696	0.0542	0.1016	0.1699	0.0430	0.0739	0.1139	5612830	0.2926	11.0962	1.9369e+01	7.3117	0.010	23142	2.0887	0.7569	2209.0	0.4074	2.0370	n
30_PF00134_2	129	0.1628	0.0155	0.0143	0.0258	0.0418	0.0297	0.0554	0.0963	0.0370	0.0675	0.1058	3780284	0.2734	4.7523	1.4444e+01	3.7326	0.009	25225	1.4455	0.5736	2228.0	0.5556	1.5071	bad
30_PF00137_1	66	0.6364	0.0000	0.0013	0.0047	0.0862	0.1174	0.2059	0.3395	0.0476	0.1178	0.2196	269262	0.2450	41.6936	6.2159e+03	41.5570	0.008	21682	0.2016	0.0819	1907.0	0.5556	2.9196	bad
30_PF00137_2	66	0.4091	0.1212	0.0265	0.0508	0.0825	0.0568	0.1131	0.1809	0.0357	0.0652	0.1041	1136271	0.2627	28.3364	4.0473e+02	27.3952	0.009	23205	0.5123	0.2646	2037.0	0.2963	1.6856	n
30_PF00149_1	196	0.6020	0.1735	0.0038	0.0188	0.0397	0.0326	0.0730	0.1359	0.0385	0.0907	0.1489	2173330	0.1612	8.1466	7.0364e+02	8.0916	0.005	22778	0.2500	0.1076	2000.0	0.6296	2.7493	bad
30_PF00149_2	535	0.0206	0.7402	0.0200	0.0357	0.0572	0.0351	0.0630	0.1011	0.0330	0.0567	0.0812	16786345	0.3407	10.0311	7.1944e+00	3.9585	0.011	24884	2.5874	1.1808	2370.0	0.7037	2.1740	bad
30_PF00149_3	299	0.0736	0.4147	0.0151	0.0276	0.0442	0.0425	0.0769	0.1232	0.0479	0.0835	0.1316	6770764	0.3326	4.1228	1.1638e+01	2.9944	0.011	24712	2.3767	0.5952	2198.0	0.3333	1.3570	good
30_PF00149_4	413	0.0315	0.5738	0.0166	0.0297	0.0470	0.0328	0.0588	0.0912	0.0373	0.0641	0.0938	20211760	0.2379	11.2051	4.1803e+00	3.4029	0.008	25703	2.6762	1.6372	2419.0	0.7778	2.9653	bad
30_PF00149_5	196	0.6990	0.0000	0.0000	0.0000	0.0025	0.0000	0.0131	0.1684	0.0000	0.0465	0.9444	495263	0.3553	1.3244	5.4936e+02	1.3207	0.012	20458	0.4277	0.0491	1089.0	0.8148	3.4388	bad
30_PF00149_6	208	0.4279	0.0865	0.0169	0.0304	0.0498	0.0331	0.0642	0.1172	0.0370	0.0624	0.1028	3682381	0.2678	6.8795	8.7874e+01	6.6284	0.009	24477	0.6291	0.2798	2315.0	0.3704	1.2475	good
30_PF00152_1	343	0.2653	0.1633	0.0159	0.0292	0.0480	0.0426	0.0823	0.1537	0.0476	0.0851	0.1417	7618046	0.3081	3.2336	1.8812e+01	2.6993	0.010	25584	0.6636	0.4146	2429.0	0.2963	1.3604	good
30_PF00152_2	357	0.3782	0.0168	0.0126	0.0226	0.0367	0.0400	0.0803	0.1505	0.0573	0.1053	0.1823	9522270	0.2676	3.1941	2.4482e+01	2.8813	0.009	25451	0.6699	0.3612	2316.0	0.3333	1.9792	n
30_PF00152_3	341	0.2199	0.0704	0.0136	0.0247	0.0406	0.0408	0.0781	0.1395	0.0553	0.0933	0.1554	12496962	0.2671	4.5194	1.2630e+01	3.2467	0.009	25511	1.0851	0.5982	2343.0	0.4074	2.5569	n
30_PF00153_10	101	0.5842	0.0198	0.0307	0.0557	0.0892	0.0648	0.1159	0.1930	0.0378	0.0660	0.1011	1593358	0.2892	14.7251	2.8128e+02	14.1421	0.010	23717	0.4386	0.2288	2137.0	0.2963	1.5470	n
30_PF00153_11	124	0.1694	0.3952	0.0240	0.0430	0.0692	0.0419	0.0783	0.1280	0.0343	0.0589	0.0892	4632181	0.3093	9.9409	1.9091e+01	6.3494	0.010	24934	1.2423	0.7216	2238.0	0.5185	1.9658	bad
30_PF00153_12	93	0.3333	0.0538	0.0257	0.0462	0.0739	0.0617	0.1162	0.1856	0.0441	0.0771	0.1194	2132992	0.2876	12.4726	8.4585e+01	11.2127	0.010	22486	1.0729	0.3840	1978.0	0.7037	2.9121	bad
30_PF00153_13	93	0.1828	0.0753	0.0232	0.0418	0.0669	0.0543	0.1002	0.1640	0.0421	0.0738	0.1190	3055040	0.2814	12.0271	3.8850e+01	9.4678	0.009	23870	1.5095	0.5564	1975.0	0.8148	2.9101	bad
30_PF00153_14	113	0.0619	0.2920	0.0234	0.0414	0.0662	0.0439	0.0775	0.1270	0.0363	0.0603	0.0885	4185226	0.3149	13.8897	1.2155e+01	6.0641	0.010	22548	2.0541	1.0690	1972.0	0.4815	2.3034	bad
30_PF00153_15	158	0.0886	0.4430	0.0219	0.0389	0.0609	0.0386	0.0722	0.1180	0.0349	0.0602	0.0901	4449932	0.3189	8.8828	1.1507e+01	4.7435	0.011	24930	2.2105	0.8786	2195.0	0.4444	1.6449	bad
30_PF00153_16	113	0.0885	0.3009	0.0256	0.0463	0.0730	0.0499	0.0871	0.1361	0.0374	0.0586	0.0868	3736663	0.3098	11.5598	1.4489e+01	6.1629	0.010	24221	2.2899	0.8932	2335.0	0.3333	1.2015	good
30_PF00153_17	97	0.1649	0.1546	0.0241	0.0425	0.0681	0.0541	0.0968	0.1537	0.0420	0.0715	0.1079	4069063	0.2629	10.8348	1.7295e+01	6.7000	0.009	24181	1.4686	0.7915	1966.0	0.3704	1.6692	n
30_PF00153_18	122	0.1885	0.3934	0.0231	0.0424	0.0677	0.0470	0.0871	0.1372	0.0377	0.0639	0.0972	3675357	0.3032	10.6730	1.7756e+01	6.9192	0.010	23904	1.2603	0.7753	2103.0	0.3704	1.7708	n
30_PF00153_19	121	0.1488	0.4545	0.0242	0.0438	0.0710	0.0440	0.0851	0.1434	0.0349	0.0612	0.0932	3953942	0.2740	11.0676	2.6220e+01	8.4295	0.009	25207	1.1119	0.6497	2124.0	0.4444	1.6992	bad
30_PF00153_1	94	0.0745	0.5957	0.0228	0.0416	0.0680	0.0532	0.0940	0.1491	0.0426	0.0718	0.1062	3189449	0.2886	12.6782	3.5608e+01	10.0198	0.010	24795	1.4560	0.5967	2265.0	0.6296	2.1248	bad
30_PF00153_20	94	0.2872	0.2021	0.0275	0.0508	0.0811	0.0779	0.1356	0.2152	0.0476	0.0835	0.1294	1604445	0.2694	15.3286	2.2044e+02	14.6131	0.009	22184	0.7136	0.2637	1952.0	0.3333	1.8144	n
30_PF00153_21	126	0.1508	0.3968	0.0233	0.0425	0.0670	0.0541	0.1030	0.1626	0.0423	0.0755	0.1182	3922699	0.3076	8.0887	1.4779e+01	5.3644	0.010	24710	1.2821	0.7398	2146.0	0.3333	1.7321	n
30_PF00153_22	163	0.0368	0.7730	0.0236	0.0429	0.0692	0.0466	0.0836	0.1417	0.0368	0.0623	0.0949	4507496	0.3535	9.7593	1.5113e+01	5.9693	0.012	22095	2.1784	0.8036	1748.0	0.5185	2.0342	bad
30_PF00153_23	93	0.1613	0.5054	0.0241	0.0462	0.0758	0.0600	0.1085	0.1785	0.0414	0.0734	0.1171	1724235	0.2699	11.4262	1.3447e+02	10.5969	0.009	22816	0.7059	0.2915	2155.0	0.4815	2.2164	bad
30_PF00153_24	93	0.1398	0.0860	0.0250	0.0462	0.0740	0.0465	0.0856	0.1367	0.0337	0.0580	0.0859	2174317	0.3099	12.6325	5.4194e+01	10.7131	0.010	22244	1.8731	0.4828	1771.0	0.5926	1.6103	bad
30_PF00153_25	111	0.1802	0.1171	0.0220	0.0391	0.0620	0.0402	0.0762	0.1235	0.0349	0.0612	0.0964	3103698	0.3148	7.8931	2.2050e+01	5.8620	0.010	22841	1.1275	0.5983	1881.0	0.5926	2.2753	bad
30_PF00153_26	204	0.1275	0.5539	0.0244	0.0446	0.0720	0.0499	0.0889	0.1396	0.0369	0.0629	0.0927	3014014	0.3081	8.2440	2.6251e+01	6.1548	0.010	23279	1.0282	0.5604	2336.0	0.3333	1.6719	n
30_PF00153_27	178	0.0562	0.6011	0.0242	0.0438	0.0689	0.0526	0.0937	0.1522	0.0398	0.0667	0.1005	4277246	0.3127	13.9729	9.1954e+00	5.5671	0.010	23062	2.2294	1.2327	1936.0	0.5926	2.0023	bad
30_PF00153_28	108	0.5556	0.1111	0.0321	0.0620	0.1041	0.0738	0.1319	0.2126	0.0370	0.0662	0.0998	1234982	0.2784	14.4091	4.3500e+02	13.9781	0.009	21049	0.3524	0.1820	2120.0	0.5926	2.3723	bad
30_PF00153_29	110	0.1636	0.3000	0.0227	0.0416	0.0674	0.0552	0.1008	0.1639	0.0430	0.0746	0.1197	3195381	0.2999	9.6039	2.8343e+01	6.9124	0.010	24538	1.4877	0.5821	2200.0	0.5185	2.1102	bad
30_PF00153_2	110	0.2364	0.3000	0.0273	0.0499	0.0795	0.0660	0.1211	0.1932	0.0422	0.0777	0.1180	1939092	0.3552	10.7678	5.4744e+01	9.0644	0.012	20509	1.0486	0.4435	1900.0	0.4444	2.3978	bad
30_PF00153_30	99	0.2727	0.0505	0.0242	0.0438	0.0685	0.0482	0.0870	0.1374	0.0371	0.0636	0.0951	2545185	0.3034	8.2146	3.6562e+01	6.8356	0.010	24847	0.7701	0.4740	2327.0	0.2963	1.5588	n
30_PF00153_31	99	0.3535	0.1212	0.0289	0.0526	0.0844	0.0598	0.1095	0.1858	0.0375	0.0672	0.1046	1731603	0.3031	12.9331	1.1927e+02	11.7480	0.010	22628	0.6952	0.3293	2174.0	0.4815	2.0460	bad
30_PF00153_32	145	0.0966	0.3517	0.0245	0.0442	0.0700	0.0522	0.0926	0.1471	0.0397	0.0661	0.1007	3419976	0.3338	11.2327	1.5040e+01	5.9816	0.011	21807	1.7016	0.8642	2072.0	0.4074	1.7577	n
30_PF00153_33	99	0.1818	0.5152	0.0235	0.0431	0.0691	0.0527	0.0927	0.1589	0.0413	0.0689	0.1049	2204060	0.3074	7.6853	4.0802e+01	6.4087	0.010	22788	0.8231	0.4340	2005.0	0.3704	1.6160	n
30_PF00153_34	92	0.4022	0.1522	0.0288	0.0521	0.0842	0.0670	0.1249	0.2082	0.0424	0.0713	0.1092	1524645	0.2900	13.3279	2.2441e+02	12.7425	0.010	23099	0.6847	0.2437	2098.0	0.5556	2.1914	bad
30_PF00153_35	161	0.2050	0.4161	0.0231	0.0420	0.0689	0.0480	0.0893	0.1471	0.0381	0.0643	0.1004	2786232	0.2717	9.3533	6.1938e+01	8.1299	0.009	24781	0.6600	0.3886	2077.0	0.4074	1.4328	n
30_PF00153_36	101	0.1980	0.1089	0.0243	0.0452	0.0717	0.0486	0.0914	0.1454	0.0367	0.0636	0.0967	2840756	0.3030	8.0590	2.8209e+01	6.3247	0.010	24297	1.1119	0.5345	2220.0	0.2963	1.4028	n
30_PF00153_37	104	0.1058	0.3269	0.0222	0.0402	0.0663	0.0441	0.0793	0.1382	0.0368	0.0625	0.0982	3922478	0.2793	9.7710	1.7150e+01	6.2407	0.009	24514	2.0137	0.7548	2371.0	0.6667	1.8968	bad
30_PF00153_38	113	0.1504	0.2478	0.0222	0.0395	0.0626	0.0511	0.0934	0.1518	0.0427	0.0737	0.1109	2978763	0.3029	8.4683	1.9927e+01	6.1085	0.010	24217	1.3113	0.6519	2174.0	0.4444	2.0342	bad
30_PF00153_39	97	0.1546	0.0722	0.0233	0.0436	0.0706	0.0462	0.0831	0.1342	0.0354	0.0603	0.0877	2834614	0.3035	9.9591	2.7803e+01	7.1633	0.010	24094	1.6269	0.5985	2416.0	0.4074	1.6245	n
30_PF00153_3	148	0.1486	0.3581	0.0237	0.0426	0.0679	0.0570	0.0995	0.1600	0.0423	0.0759	0.1143	3774234	0.3110	9.4227	2.3361e+01	6.3558	0.010	22003	1.2316	0.6351	2136.0	0.4815	2.1490	bad
30_PF00153_40	105	0.1524	0.3714	0.0242	0.0436	0.0693	0.0510	0.0923	0.1522	0.0394	0.0666	0.1025	2930585	0.2815	8.3971	3.3548e+01	6.9950	0.009	24220	1.0111	0.5003	2134.0	0.4074	1.3863	n
30_PF00153_41	103	0.2718	0.2039	0.0228	0.0418	0.0680	0.0504	0.0896	0.1444	0.0383	0.0695	0.1044	3706121	0.2670	9.6308	3.4624e+01	7.5914	0.009	24049	0.9360	0.5274	2040.0	0.4444	1.3253	n
30_PF00153_42	110	0.0818	0.3455	0.0212	0.0395	0.0640	0.0532	0.1021	0.1778	0.0451	0.0788	0.1245	3552561	0.2727	16.0837	2.3879e+01	10.8400	0.009	23489	1.5784	0.8207	2369.0	0.4074	2.0522	n
30_PF00153_43	106	0.0566	0.2453	0.0256	0.0466	0.0740	0.0521	0.0935	0.1537	0.0375	0.0642	0.0961	1891781	0.3590	12.0783	3.8847e+01	8.8258	0.012	20862	3.1383	0.5576	1876.0	0.4815	2.1058	bad
30_PF00153_44	96	0.3542	0.0208	0.0237	0.0425	0.0674	0.0539	0.0968	0.1657	0.0413	0.0704	0.1128	2154030	0.2908	10.4945	8.8119e+01	9.5980	0.010	22485	0.7320	0.3451	2002.0	0.3704	1.5200	n
30_PF00153_45	136	0.1544	0.5074	0.0276	0.0501	0.0804	0.0512	0.0943	0.1607	0.0354	0.0613	0.0925	2819706	0.2983	12.3225	5.6526e+01	10.1803	0.010	23181	0.9218	0.4669	1982.0	0.4444	1.5996	bad
30_PF00153_46	94	0.2766	0.0638	0.0296	0.0540	0.0866	0.0564	0.1002	0.1659	0.0353	0.0588	0.0913	2167136	0.3258	10.4815	6.1095e+01	8.8389	0.011	22679	0.8277	0.4142	2209.0	0.3333	1.8017	n
30_PF00153_47	168	0.1190	0.4405	0.0244	0.0444	0.0710	0.0440	0.0792	0.1279	0.0340	0.0580	0.0859	4189502	0.2933	10.5614	1.0815e+01	5.0468	0.010	24835	1.6696	0.9882	2276.0	0.2593	0.9931	good
30_PF00153_48	100	0.3300	0.1300	0.0243	0.0446	0.0719	0.0533	0.0971	0.1550	0.0381	0.0670	0.1051	2592051	0.3041	12.2704	8.1633e+01	10.8669	0.010	23340	0.6913	0.3877	1949.0	0.5556	2.6370	bad
30_PF00153_4	169	0.1302	0.4024	0.0234	0.0425	0.0684	0.0452	0.0794	0.1274	0.0357	0.0591	0.0846	4359830	0.3040	10.8300	1.7971e+01	6.5952	0.010	23845	1.2816	0.7763	2106.0	0.4074	1.8320	n
