id	al_len	cons_fr	gap_fr	fpr30	fpr50	fpr70	tpr30	tpr50	tpr70	tfpr30	tfpr50	tfpr70	pq	tr_len	ols	ols_n	fm	bme	topo	max_dist	mean_dist	fastme	rfd	cd	category
20_PF00072_3	120	0.1250	0.1833	0.0159	0.0297	0.0508	0.0488	0.0891	0.1608	0.0808	0.1292	0.2101	732918	0.3165	4.7381	9.2681e+00	3.1844	0.016	4358	1.5279	0.7150	1518.0	0.4118	1.4636	n
20_PF00076_10	78	0.0256	0.2692	0.0145	0.0280	0.0458	0.0310	0.0538	0.0905	0.0607	0.1028	0.1623	918669	0.2105	6.3006	3.7048e+00	3.6077	0.011	4384	2.3330	1.3041	1504.0	0.5294	2.2478	bad
20_PF00076_11	73	0.0548	0.0411	0.0211	0.0382	0.0629	0.0428	0.0822	0.1483	0.0605	0.1048	0.1687	520751	0.3583	6.1627	9.1474e+00	4.0720	0.018	4101	2.3525	0.8208	1191.0	0.6471	2.0039	bad
20_PF00076_12	70	0.2000	0.0286	0.0242	0.0460	0.0765	0.0607	0.1148	0.1964	0.0700	0.1240	0.1946	292790	0.3447	5.3174	2.0150e+01	4.3401	0.017	3762	1.5068	0.5137	1268.0	0.4706	1.6983	bad
20_PF00076_13	82	0.1829	0.0976	0.0205	0.0398	0.0680	0.0505	0.0883	0.1543	0.0667	0.1104	0.1741	363369	0.3397	2.9761	9.4496e+00	2.1109	0.017	3942	1.0865	0.5612	1424.0	0.2941	1.4708	n
20_PF00076_1	71	0.1831	0.0141	0.0296	0.0539	0.0833	0.0551	0.1040	0.1555	0.0534	0.0979	0.1431	278335	0.4102	3.8466	1.1145e+01	2.8436	0.021	3897	1.0342	0.5875	1309.0	0.5294	1.8918	bad
20_PF00076_2	71	0.2113	0.0423	0.0179	0.0357	0.0592	0.0420	0.0861	0.1622	0.0587	0.1161	0.1946	316183	0.3405	4.5086	1.9358e+01	3.6333	0.017	4083	1.4682	0.4826	1368.0	0.7059	2.5423	bad
20_PF00076_3	71	0.2254	0.0000	0.0235	0.0444	0.0730	0.0660	0.1207	0.2002	0.0709	0.1332	0.2285	285213	0.3097	4.0463	1.7089e+01	3.2808	0.015	4028	1.0095	0.4866	1392.0	0.4706	1.5560	bad
20_PF00076_4	71	0.4648	0.0282	0.0196	0.0406	0.0717	0.0559	0.1105	0.1849	0.0620	0.1171	0.1872	256002	0.2846	6.2150	8.9921e+01	5.9692	0.014	4256	0.5625	0.2629	1455.0	0.5294	1.6335	bad
20_PF00076_5	73	0.2192	0.0274	0.0161	0.0322	0.0564	0.0449	0.0785	0.1471	0.0648	0.1120	0.1908	290669	0.3267	2.9149	2.0325e+01	2.4440	0.016	4349	1.4904	0.3787	1431.0	0.4706	1.7696	bad
20_PF00076_6	75	0.1733	0.0533	0.0176	0.0374	0.0623	0.0581	0.1075	0.1752	0.0783	0.1364	0.1970	509701	0.2715	3.4845	8.1667e+00	2.2784	0.014	4515	1.2570	0.6532	1523.0	0.1176	0.8335	good
20_PF00076_7	80	0.0750	0.2375	0.0222	0.0413	0.0664	0.0434	0.0805	0.1298	0.0584	0.1064	0.1535	662513	0.2661	4.8230	4.5621e+00	2.4382	0.013	4538	1.7343	1.0282	1543.0	0.5294	2.0157	bad
20_PF00076_8	72	0.0972	0.1528	0.0312	0.0563	0.0883	0.0612	0.1099	0.1812	0.0587	0.1063	0.1528	475782	0.3369	7.1343	7.9200e+00	3.4608	0.017	4254	2.2692	0.9491	1454.0	0.3529	1.5745	n
20_PF00076_9	72	0.1389	0.0417	0.0161	0.0339	0.0580	0.0341	0.0708	0.1255	0.0542	0.0979	0.1461	610899	0.2138	5.3666	1.1552e+01	4.1604	0.011	4252	1.4654	0.6816	1474.0	0.4706	1.8806	bad
20_PF00081_1	91	0.2967	0.1099	0.0232	0.0427	0.0698	0.0607	0.1147	0.1902	0.0709	0.1325	0.2076	342302	0.3307	4.2891	2.7200e+01	3.7911	0.017	4268	0.7701	0.3971	1548.0	0.3529	1.3038	good
20_PF00082_1	349	0.1777	0.3983	0.0186	0.0328	0.0515	0.0439	0.0855	0.1425	0.0696	0.1192	0.1984	1131978	0.3968	1.7669	9.9217e+00	1.4408	0.020	4006	0.9177	0.4220	1248.0	0.7059	2.5371	bad
20_PF00091_1	225	0.4533	0.0178	0.0094	0.0187	0.0322	0.0271	0.0533	0.0850	0.0696	0.1256	0.1986	740231	0.2922	1.1315	1.7456e+01	1.0709	0.015	4323	0.4942	0.2546	1408.0	0.4706	1.8064	bad
20_PF00096_1	27	0.1111	0.2222	0.0453	0.0835	0.1377	0.0866	0.1562	0.2602	0.0555	0.0917	0.1418	172227	0.3714	24.1564	1.5918e+01	9.1088	0.019	3230	2.2376	1.2319	996.0	0.8824	2.9082	bad
20_PF00097_1	45	0.2000	0.1333	0.0237	0.0493	0.0890	0.0464	0.0875	0.1537	0.0466	0.0851	0.1215	338744	0.3130	14.0725	1.8343e+01	7.2376	0.016	3797	2.0339	0.8759	1219.0	0.5294	1.6843	bad
20_PF00102_1	478	0.0272	0.7134	0.0171	0.0319	0.0511	0.0426	0.0744	0.1204	0.0689	0.1133	0.1754	2381108	0.3361	3.4740	2.0493e+00	1.2582	0.017	4474	2.2446	1.3020	1577.0	0.2353	0.8826	good
20_PF00106_1	181	0.2873	0.0939	0.0182	0.0351	0.0585	0.0509	0.0946	0.1449	0.0734	0.1264	0.2019	693801	0.3607	2.5499	1.7114e+01	2.2397	0.018	4181	0.7015	0.3860	1477.0	0.2353	1.2397	good
20_PF00106_2	194	0.2062	0.1392	0.0210	0.0372	0.0594	0.0362	0.0660	0.1069	0.0526	0.0920	0.1335	822515	0.3660	2.6025	8.6536e+00	1.9939	0.018	3855	1.0313	0.5484	1326.0	0.5294	1.8806	bad
20_PF00106_3	187	0.2246	0.0856	0.0220	0.0395	0.0621	0.0406	0.0770	0.1283	0.0562	0.1044	0.1565	787985	0.3804	3.4695	1.1272e+01	2.7592	0.019	4033	1.1092	0.5548	1266.0	0.3529	1.2957	good
20_PF00106_4	225	0.0489	0.3911	0.0209	0.0380	0.0602	0.0374	0.0701	0.1170	0.0536	0.0925	0.1451	1070319	0.3381	3.3465	3.7697e+00	1.8157	0.017	4137	1.9508	0.9422	1319.0	0.3529	1.5287	n
20_PF00106_5	181	0.0718	0.1215	0.0240	0.0438	0.0698	0.0481	0.0993	0.1571	0.0614	0.1141	0.1641	1052711	0.3710	7.4254	5.7916e+00	3.3658	0.019	4249	1.9285	1.1323	1503.0	0.5882	2.3842	bad
20_PF00106_6	216	0.0370	0.3657	0.0222	0.0424	0.0682	0.0474	0.0833	0.1368	0.0575	0.0991	0.1543	1638638	0.3464	5.8825	3.4824e+00	1.8750	0.017	4421	1.9977	1.2997	1400.0	0.4706	1.7652	bad
20_PF00109_1	250	0.4000	0.0720	0.0168	0.0306	0.0482	0.0411	0.0730	0.1225	0.0658	0.1195	0.2042	777768	0.3225	1.3594	1.6469e+01	1.2641	0.016	4599	0.5920	0.2873	1555.0	0.4706	1.4068	bad
20_PF00113_1	300	0.4600	0.0300	0.0162	0.0293	0.0475	0.0297	0.0576	0.0907	0.0543	0.0926	0.1563	1054336	0.3275	2.1325	2.9015e+01	2.0314	0.016	4441	0.4897	0.2711	1450.0	0.2941	1.4068	n
20_PF00117_1	182	0.5110	0.0275	0.0254	0.0457	0.0741	0.0548	0.0981	0.1617	0.0665	0.1038	0.1548	557274	0.3608	3.7902	3.7269e+01	3.5038	0.018	4112	0.5519	0.3189	1370.0	0.2941	1.5610	n
20_PF00117_2	250	0.1040	0.6280	0.0192	0.0368	0.0594	0.0443	0.0868	0.1520	0.0641	0.1116	0.1926	1009570	0.3800	2.2414	7.1041e+00	1.7088	0.019	3939	0.7785	0.5617	1364.0	0.4118	1.3219	good
20_PF00117_3	204	0.3137	0.0882	0.0201	0.0384	0.0623	0.0447	0.0848	0.1404	0.0624	0.1168	0.1808	716685	0.3682	2.5412	1.5577e+01	2.1036	0.018	4280	0.7256	0.4039	1452.0	0.1765	0.8675	good
20_PF00117_4	246	0.1626	0.1992	0.0197	0.0362	0.0555	0.0431	0.0810	0.1279	0.0672	0.1127	0.1745	1195962	0.3661	1.9765	3.7130e+00	1.2613	0.018	4421	1.1574	0.7296	1513.0	0.4118	2.0300	n
20_PF00117_5	201	0.1891	0.2289	0.0212	0.0382	0.0598	0.0485	0.0895	0.1394	0.0660	0.1179	0.1742	885681	0.3794	1.7124	5.6321e+00	1.2836	0.019	4195	0.8199	0.5514	1449.0	0.7647	2.1164	bad
20_PF00118_1	494	0.4676	0.0081	0.0126	0.0229	0.0377	0.0285	0.0537	0.0868	0.0642	0.1134	0.1755	1652365	0.3218	0.9333	1.5923e+01	0.8852	0.016	4704	0.4333	0.2421	1567.0	0.1765	0.9403	good
20_PF00118_2	524	0.4599	0.0573	0.0136	0.0250	0.0412	0.0260	0.0480	0.0753	0.0550	0.0953	0.1508	1085765	0.3492	1.1848	2.8865e+01	1.1498	0.017	4340	0.3475	0.2026	1489.0	0.0588	0.6649	good
20_PF00118_3	506	0.3320	0.2826	0.0148	0.0273	0.0433	0.0332	0.0598	0.0967	0.0621	0.1123	0.1755	1520977	0.3480	1.0477	1.2693e+01	0.9711	0.017	4565	0.4730	0.2873	1613.0	0.1765	1.1854	good
20_PF00118_4	521	0.4434	0.0518	0.0101	0.0183	0.0301	0.0268	0.0483	0.0875	0.0748	0.1269	0.2116	1575774	0.3137	0.6877	1.0477e+01	0.6460	0.016	4516	0.4224	0.2562	1490.0	0.2353	0.9921	good
20_PF00118_5	506	0.4407	0.0810	0.0136	0.0242	0.0383	0.0342	0.0623	0.1047	0.0743	0.1277	0.2059	1157324	0.3473	1.0262	1.8598e+01	0.9748	0.017	4395	0.4503	0.2349	1458.0	0.2353	1.5270	n
20_PF00118_6	540	0.3759	0.1019	0.0109	0.0202	0.0339	0.0288	0.0549	0.0922	0.0698	0.1290	0.2059	2058226	0.3076	0.9334	8.5868e+00	0.8487	0.015	4304	0.5316	0.3297	1469.0	0.2941	1.5270	n
20_PF00118_7	512	0.3418	0.0801	0.0104	0.0183	0.0284	0.0258	0.0485	0.0811	0.0755	0.1308	0.2079	2114542	0.3018	0.5147	4.9641e+00	0.4646	0.015	4730	0.5109	0.3220	1572.0	0.2353	0.9148	good
20_PF00118_8	543	0.1050	0.7017	0.0115	0.0209	0.0340	0.0246	0.0462	0.0771	0.0647	0.1134	0.1888	2522301	0.3025	0.8707	4.7911e+00	0.7145	0.015	4576	0.6810	0.4263	1604.0	0.2353	1.4437	n
20_PF00118_9	510	0.4824	0.0843	0.0155	0.0286	0.0466	0.0376	0.0662	0.1054	0.0673	0.1149	0.1794	1017068	0.3335	1.1832	2.9228e+01	1.1381	0.017	4034	0.3466	0.2012	1385.0	0.1765	0.6325	good
20_PF00122_1	289	0.2595	0.3599	0.0168	0.0300	0.0491	0.0384	0.0665	0.1019	0.0653	0.1042	0.1559	1430162	0.3370	2.2978	1.0636e+01	1.9237	0.017	4580	0.7298	0.4648	1527.0	0.0000	0.0000	good
20_PF00122_2	297	0.2458	0.1515	0.0143	0.0266	0.0446	0.0291	0.0559	0.0999	0.0609	0.1092	0.1712	1091952	0.3544	1.3222	6.1387e+00	1.0797	0.018	4519	0.8308	0.4641	1567.0	0.2941	1.4345	n
20_PF00122_3	267	0.3446	0.2285	0.0204	0.0361	0.0591	0.0531	0.0944	0.1617	0.0755	0.1246	0.2049	535313	0.3695	2.9199	4.8884e+01	2.8088	0.018	4259	0.7319	0.2444	1452.0	0.4118	1.6075	n
20_PF00122_4	300	0.1767	0.2500	0.0161	0.0287	0.0452	0.0343	0.0613	0.0970	0.0648	0.1027	0.1539	1616341	0.3374	1.4849	4.4232e+00	1.0925	0.017	4408	0.9774	0.5794	1574.0	0.4118	1.3669	n
20_PF00122_5	311	0.2990	0.2508	0.0147	0.0273	0.0461	0.0338	0.0670	0.1058	0.0624	0.1138	0.1757	1841662	0.3320	1.3949	5.5685e+00	1.1160	0.017	4412	0.7443	0.5005	1421.0	0.4118	1.5694	n
20_PF00122_6	442	0.1403	0.4955	0.0157	0.0281	0.0449	0.0468	0.0865	0.1410	0.0844	0.1544	0.2440	2971133	0.3422	1.8509	3.4733e+00	1.2095	0.017	4518	1.2414	0.7300	1558.0	0.4118	1.3278	good
20_PF00122_7	267	0.2809	0.1873	0.0178	0.0313	0.0495	0.0347	0.0683	0.1035	0.0591	0.1090	0.1615	1019813	0.3544	1.6825	1.2323e+01	1.4955	0.018	4086	0.6796	0.3695	1351.0	0.4118	1.9828	n
20_PF00125_1	70	0.7857	0.0000	0.0000	0.0047	0.0593	0.0007	0.0197	0.2069	0.0010	0.0460	0.2220	66229	0.2812	3.4024	9.2344e+02	3.3884	0.014	3863	0.1839	0.0607	1085.0	0.7647	3.1888	bad
20_PF00125_2	74	0.7432	0.0000	0.0000	0.0000	0.0004	0.0000	0.0000	0.1634	0.0000	0.0000	0.2170	58983	0.2781	2.5035	5.3983e+02	2.4706	0.014	2881	0.1713	0.0681	699.0	0.5882	3.3301	bad
20_PF00125_3	71	0.6901	0.0000	0.0012	0.0064	0.0162	0.0055	0.1231	0.2563	0.0199	0.2175	0.5040	40322	0.3359	1.3559	2.7050e+02	1.3315	0.017	3259	0.2129	0.0708	974.0	0.8235	3.4853	bad
20_PF00125_4	75	0.8533	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2563	0.0000	0.0000	2.9377	63498	0.2162	0.1716	9.3240e+01	0.1710	0.011	3485	0.1411	0.0429	687.0	0.6471	2.9236	bad
20_PF00134_1	161	0.1056	0.4099	0.0252	0.0454	0.0712	0.0531	0.0921	0.1515	0.0651	0.1053	0.1562	1010369	0.3413	4.8710	7.4721e+00	3.2830	0.017	4059	2.0040	0.8074	1316.0	0.5294	2.5629	bad
20_PF00134_2	130	0.1000	0.0615	0.0157	0.0284	0.0463	0.0393	0.0800	0.1427	0.0744	0.1252	0.2150	702969	0.3386	2.0777	5.4684e+00	1.5304	0.017	4573	1.6908	0.6164	1497.0	0.4118	1.4779	n
20_PF00137_1	66	0.5455	0.1970	0.0023	0.0118	0.0862	0.1121	0.1784	0.3151	0.0706	0.1449	0.2999	44628	0.3240	10.8148	1.3808e+03	10.7393	0.016	3737	0.2016	0.0885	1174.0	0.5882	2.5089	bad
20_PF00137_2	66	0.4697	0.0152	0.0303	0.0589	0.0950	0.0554	0.1087	0.1736	0.0484	0.0943	0.1438	194945	0.3084	7.8449	1.2724e+02	7.5229	0.015	4145	0.4315	0.2483	1271.0	0.4118	2.0673	n
20_PF00149_1	196	0.6276	0.1633	0.0013	0.0122	0.0364	0.0366	0.0825	0.1543	0.0693	0.1677	0.2963	304322	0.2174	2.2970	2.3579e+02	2.2828	0.011	4090	0.2459	0.0987	1174.0	0.5882	2.0417	bad
20_PF00149_2	450	0.0267	0.7578	0.0185	0.0334	0.0537	0.0315	0.0589	0.0962	0.0537	0.0928	0.1338	2885629	0.3552	3.6651	2.3987e+00	1.3418	0.018	4274	2.5934	1.2361	1453.0	0.6471	2.1801	bad
20_PF00149_3	254	0.2480	0.0709	0.0134	0.0250	0.0397	0.0437	0.0799	0.1305	0.0887	0.1573	0.2409	1214694	0.3144	1.6025	8.9943e+00	1.3988	0.016	4523	0.8829	0.4221	1520.0	0.1176	0.7947	good
20_PF00149_4	371	0.0512	0.3693	0.0175	0.0311	0.0488	0.0335	0.0587	0.0987	0.0590	0.0988	0.1396	3254998	0.2945	6.6934	2.4907e+00	1.6638	0.015	4456	2.6307	1.6393	1546.0	0.8235	2.7222	bad
20_PF00149_5	196	0.6990	0.0000	0.0000	0.0000	0.0022	0.0000	0.0005	0.1361	0.0000	0.0062	1.3097	118142	0.3971	0.2281	5.8394e+01	0.2275	0.020	3275	0.4277	0.0625	838.0	0.8235	2.3742	bad
20_PF00149_6	228	0.4211	0.1667	0.0162	0.0303	0.0491	0.0286	0.0565	0.1083	0.0500	0.0901	0.1439	532636	0.3211	3.0457	4.8770e+01	2.9688	0.016	4365	0.5970	0.2499	1347.0	0.4706	1.6780	bad
20_PF00152_1	338	0.2692	0.1657	0.0175	0.0313	0.0482	0.0441	0.0783	0.1314	0.0737	0.1309	0.1996	1421943	0.3671	1.7606	8.8589e+00	1.4841	0.018	4574	0.6536	0.4458	1553.0	0.5882	1.7696	bad
20_PF00152_2	358	0.3687	0.0196	0.0125	0.0227	0.0364	0.0415	0.0909	0.1712	0.1052	0.1863	0.3273	1751831	0.3168	0.9442	5.8954e+00	0.8161	0.016	4639	0.6733	0.4002	1594.0	0.2353	1.3992	n
20_PF00152_3	334	0.2784	0.0419	0.0118	0.0222	0.0349	0.0288	0.0525	0.0947	0.0705	0.1190	0.2002	2395577	0.2840	1.5450	5.0467e+00	1.3222	0.014	4481	0.8709	0.5533	1459.0	0.2941	1.1026	good
20_PF00153_10	101	0.5842	0.0099	0.0335	0.0595	0.0915	0.0522	0.0925	0.1555	0.0474	0.0842	0.1276	312501	0.3285	5.6355	8.3046e+01	5.3803	0.016	4350	0.4138	0.2605	1320.0	0.4706	1.3377	n
20_PF00153_11	119	0.2269	0.2353	0.0257	0.0452	0.0727	0.0467	0.0836	0.1345	0.0560	0.0942	0.1415	886032	0.3180	4.3273	8.3753e+00	2.7946	0.016	4556	1.2124	0.7188	1510.0	0.2353	0.9814	good
20_PF00153_12	93	0.4409	0.0538	0.0217	0.0392	0.0642	0.0574	0.1092	0.1890	0.0756	0.1350	0.2110	359437	0.2961	2.9375	2.7221e+01	2.7077	0.015	3953	0.6184	0.3285	1364.0	0.5882	2.1607	bad
20_PF00153_13	93	0.2688	0.0538	0.0252	0.0465	0.0728	0.0541	0.0969	0.1571	0.0619	0.1067	0.1577	494812	0.3206	4.3744	2.2021e+01	3.7468	0.016	4034	0.9967	0.4457	1140.0	0.5882	2.2005	bad
20_PF00153_14	111	0.0901	0.2703	0.0202	0.0365	0.0569	0.0367	0.0681	0.1088	0.0542	0.0953	0.1451	756813	0.3485	4.3943	4.0675e+00	1.8662	0.017	4042	1.7715	1.0394	1284.0	0.4706	1.4991	bad
20_PF00153_15	143	0.1608	0.3846	0.0233	0.0416	0.0641	0.0390	0.0725	0.1207	0.0536	0.0914	0.1395	765577	0.3504	3.4974	5.1510e+00	1.9628	0.018	4521	1.4726	0.8240	1442.0	0.2941	1.0834	good
20_PF00153_16	111	0.0901	0.2973	0.0263	0.0472	0.0740	0.0497	0.0884	0.1460	0.0612	0.0951	0.1326	718762	0.3404	6.9016	7.5169e+00	3.4840	0.017	4355	2.2696	0.9582	1473.0	0.3529	1.1788	good
20_PF00153_17	97	0.1959	0.1237	0.0217	0.0394	0.0631	0.0497	0.0877	0.1423	0.0650	0.1103	0.1756	536295	0.3301	3.1273	7.3588e+00	2.2909	0.017	4073	1.4527	0.6519	1431.0	0.3529	1.6222	n
20_PF00153_18	122	0.2213	0.2787	0.0278	0.0501	0.0794	0.0494	0.0864	0.1330	0.0540	0.0860	0.1280	601454	0.3680	4.1108	7.8186e+00	2.7142	0.018	4259	1.2221	0.7251	1528.0	0.1765	0.8335	good
20_PF00153_19	103	0.1942	0.3786	0.0276	0.0505	0.0828	0.0502	0.0876	0.1539	0.0522	0.0879	0.1503	561507	0.3214	3.9542	1.2006e+01	2.7281	0.016	4220	1.0877	0.5739	1351.0	0.4706	1.9345	bad
20_PF00153_1	94	0.1596	0.1809	0.0236	0.0429	0.0665	0.0514	0.0918	0.1526	0.0608	0.1178	0.1791	500145	0.3532	3.2404	8.2848e+00	2.3461	0.018	4322	1.4560	0.6254	1424.0	0.7059	2.0248	bad
20_PF00153_20	94	0.3191	0.2021	0.0289	0.0506	0.0814	0.0697	0.1301	0.2146	0.0729	0.1271	0.2020	251023	0.3252	5.1746	7.4868e+01	4.8709	0.016	3750	0.7136	0.2629	1301.0	0.5294	1.7830	bad
20_PF00153_21	116	0.1466	0.4052	0.0277	0.0503	0.0806	0.0658	0.1205	0.1995	0.0688	0.1180	0.1956	649117	0.3515	5.0587	9.7124e+00	3.3461	0.018	4035	1.3665	0.7217	1474.0	0.1176	0.8335	good
20_PF00153_22	137	0.1241	0.5912	0.0219	0.0401	0.0653	0.0424	0.0810	0.1303	0.0577	0.0997	0.1591	584936	0.3798	4.4622	1.2845e+01	3.5431	0.019	3430	1.1163	0.5894	1137.0	0.6471	2.7597	bad
20_PF00153_23	93	0.4409	0.0323	0.0268	0.0553	0.0900	0.0671	0.1165	0.1906	0.0648	0.1118	0.1676	261828	0.3319	6.1732	1.1782e+02	5.9383	0.017	4013	0.6546	0.2289	1319.0	0.4706	1.7592	bad
20_PF00153_24	93	0.2043	0.0645	0.0223	0.0398	0.0640	0.0434	0.0786	0.1284	0.0558	0.0999	0.1501	390376	0.3378	3.7766	1.6337e+01	3.3513	0.017	4138	1.2473	0.4808	1301.0	0.5294	1.8122	bad
20_PF00153_25	100	0.2800	0.0100	0.0234	0.0413	0.0657	0.0446	0.0760	0.1260	0.0561	0.0958	0.1437	498749	0.3505	4.3057	1.6619e+01	3.6009	0.018	3718	1.1032	0.5090	1094.0	0.7059	2.7635	bad
20_PF00153_26	155	0.1613	0.5161	0.0237	0.0427	0.0701	0.0421	0.0803	0.1362	0.0502	0.0972	0.1500	467920	0.3679	3.2434	1.2578e+01	2.5838	0.018	4091	0.9689	0.5078	1343.0	0.2941	1.4491	n
20_PF00153_27	125	0.0800	0.4240	0.0250	0.0439	0.0689	0.0530	0.0986	0.1582	0.0652	0.1079	0.1687	777183	0.3607	5.5327	3.5489e+00	2.0966	0.018	4086	2.3424	1.2486	1158.0	0.5294	2.0468	bad
20_PF00153_28	106	0.5755	0.0943	0.0353	0.0622	0.0959	0.0713	0.1189	0.1843	0.0608	0.0973	0.1461	221856	0.3284	5.7601	1.7051e+02	5.5920	0.016	3802	0.3032	0.1838	1250.0	0.5882	1.5424	bad
20_PF00153_29	102	0.2647	0.1961	0.0241	0.0427	0.0671	0.0517	0.0942	0.1527	0.0633	0.1089	0.1750	544635	0.3384	2.4381	7.2928e+00	1.7520	0.017	4481	1.1387	0.5782	1558.0	0.3529	1.0954	good
20_PF00153_2	106	0.2264	0.3302	0.0305	0.0541	0.0863	0.0700	0.1278	0.1980	0.0672	0.1144	0.1758	394130	0.3964	3.6724	1.5147e+01	2.9263	0.020	3814	1.0393	0.4924	1347.0	0.4706	1.7091	bad
20_PF00153_30	100	0.2700	0.1800	0.0252	0.0444	0.0711	0.0453	0.0821	0.1252	0.0553	0.0943	0.1350	387253	0.3567	2.8772	1.4077e+01	2.3802	0.018	4013	0.7061	0.4521	1379.0	0.2941	1.6335	n
20_PF00153_31	101	0.3762	0.0594	0.0295	0.0515	0.0821	0.0541	0.1002	0.1665	0.0574	0.0974	0.1513	270505	0.3570	4.4245	5.3306e+01	4.1484	0.018	4009	0.6353	0.2881	1286.0	0.4706	1.4198	bad
20_PF00153_32	141	0.1206	0.3546	0.0237	0.0424	0.0681	0.0493	0.0916	0.1488	0.0618	0.1054	0.1639	802565	0.3277	5.7161	7.1520e+00	3.0228	0.016	3796	1.7237	0.8940	1200.0	0.4118	1.4142	n
20_PF00153_33	97	0.4021	0.0206	0.0242	0.0449	0.0698	0.0525	0.0993	0.1604	0.0657	0.1082	0.1560	376741	0.3477	2.7873	1.6357e+01	2.3718	0.017	4007	0.7693	0.4128	1372.0	0.2941	1.3841	n
20_PF00153_34	92	0.4348	0.1413	0.0280	0.0513	0.0824	0.0545	0.1128	0.1984	0.0579	0.1070	0.1628	288532	0.3142	8.6663	1.0677e+02	8.1837	0.016	3964	0.6213	0.2849	1207.0	0.5294	1.9071	bad
20_PF00153_35	145	0.2345	0.3448	0.0217	0.0403	0.0657	0.0625	0.1113	0.1819	0.0747	0.1357	0.2231	511529	0.3204	2.7972	1.7641e+01	2.3977	0.016	4468	0.6788	0.3982	1441.0	0.2941	1.2460	good
20_PF00153_36	102	0.2157	0.1176	0.0261	0.0471	0.0739	0.0537	0.1004	0.1632	0.0618	0.1079	0.1641	517132	0.3532	3.5127	8.8532e+00	2.4649	0.018	4260	1.1182	0.6299	1554.0	0.1176	0.7255	good
20_PF00153_37	104	0.1442	0.2115	0.0243	0.0445	0.0699	0.0394	0.0734	0.1296	0.0512	0.0868	0.1335	665254	0.3466	4.1925	6.8769e+00	2.5176	0.017	4151	1.8137	0.7808	1377.0	0.8235	2.1411	bad
20_PF00153_38	95	0.2000	0.0842	0.0222	0.0412	0.0653	0.0475	0.0875	0.1551	0.0605	0.1056	0.1755	552302	0.3175	3.0561	7.8462e+00	2.2500	0.016	4285	1.2606	0.6241	1471.0	0.4118	2.4698	n
20_PF00153_39	97	0.1856	0.0722	0.0244	0.0443	0.0709	0.0412	0.0746	0.1200	0.0519	0.0839	0.1196	524250	0.3522	3.6281	8.8882e+00	2.5454	0.018	4360	1.5234	0.6389	1574.0	0.3529	1.5944	n
20_PF00153_3	127	0.1969	0.2913	0.0200	0.0393	0.0647	0.0402	0.0798	0.1339	0.0532	0.0969	0.1599	734985	0.3385	2.7362	7.5526e+00	1.8827	0.017	4348	1.0920	0.6019	1517.0	0.3529	2.1076	n
20_PF00153_40	111	0.3063	0.2162	0.0185	0.0336	0.0529	0.0406	0.0720	0.1260	0.0624	0.1014	0.1674	522163	0.2825	3.1266	1.4821e+01	2.8657	0.014	4437	0.9304	0.4593	1456.0	0.2941	1.1145	good
20_PF00153_41	103	0.3010	0.2330	0.0162	0.0308	0.0523	0.0435	0.0850	0.1502	0.0682	0.1265	0.2098	630397	0.2611	3.1344	1.5100e+01	2.7585	0.013	4369	0.9204	0.4556	1412.0	0.4706	1.8848	bad
20_PF00153_42	99	0.1717	0.2020	0.0239	0.0443	0.0717	0.0467	0.0876	0.1477	0.0583	0.1037	0.1579	648639	0.2927	4.3899	7.0967e+00	2.6799	0.015	4522	1.3417	0.7865	1610.0	0.2941	1.2290	good
20_PF00153_43	106	0.1132	0.1415	0.0283	0.0488	0.0782	0.0598	0.1101	0.1736	0.0664	0.1122	0.1652	368582	0.4098	9.7217	3.1618e+01	7.7579	0.020	4011	3.1704	0.5545	1221.0	0.5294	1.9304	bad
20_PF00153_44	97	0.3608	0.0412	0.0236	0.0423	0.0658	0.0471	0.0915	0.1451	0.0617	0.1007	0.1576	411897	0.3225	2.8523	1.7227e+01	2.4371	0.016	4094	0.7994	0.4069	1459.0	0.2941	1.3357	good
20_PF00153_45	125	0.1600	0.5920	0.0300	0.0533	0.0845	0.0500	0.0926	0.1441	0.0502	0.0877	0.1298	506842	0.3330	6.0302	2.7240e+01	5.1668	0.017	4178	0.7874	0.4705	1317.0	0.4118	1.3119	good
20_PF00153_46	94	0.3191	0.0532	0.0265	0.0466	0.0729	0.0528	0.0979	0.1532	0.0610	0.1072	0.1587	421610	0.3497	3.4557	2.0182e+01	2.9927	0.017	4327	0.6887	0.4138	1417.0	0.3529	1.2732	good
20_PF00153_47	150	0.1067	0.4467	0.0275	0.0494	0.0798	0.0550	0.1092	0.1749	0.0560	0.1050	0.1725	750267	0.3354	5.4395	6.0399e+00	2.9719	0.017	4193	1.7520	0.9490	1444.0	0.0588	0.5181	good
20_PF00153_48	99	0.3636	0.1111	0.0244	0.0442	0.0709	0.0484	0.0826	0.1361	0.0581	0.0950	0.1396	453505	0.3155	3.4098	2.2066e+01	3.0237	0.016	4374	0.6913	0.3931	1560.0	0.2353	1.2649	good
20_PF00153_4	187	0.1230	0.4492	0.0252	0.0452	0.0717	0.0503	0.0801	0.1333	0.0578	0.0940	0.1388	775574	0.3184	4.0563	7.1539e+00	2.5898	0.016	4378	1.2444	0.7530	1455.0	0.2941	1.3278	good
